grupo;Codigo_Puerto_de_Arribo;Nombre_Puerto_de_Arribo;Cod_Variedad;Nombre_Variedad;Grupo_Variedad;Cod_Variedad_Packing;Nombre_Variedad_Packing;Nombre_Productor_Real;Fecha_Inspeccion;Puerto_de_Zarpe;Nombre_Recibidor;Nombre_Nave;Numero_Contenedor;BROKER;Tipo_Nave_Exportacion;Tipo_Caja;Cod_Temporada;Tipo_Movimiento;Cod_Envase;Cod_Etiqueta;Cod_Embalaje;Plu;Cajas;Nombre_Categoria;Cod_Calibre;Zona;Cod_Mercado_de_la_Nave;Nombre_Mercado_de_la_Nave;Cod_Mercado_del_Despacho;Nombre_Mercado_del_Despacho;Etiqueta;Tipo_SAG;Cod_Nave;Cod_Recibidor;Fecha_Despacho;Mes_Despacho;Cod_Puerto;Tipo_Camion;Cod_Embarcador;Base_de_Pallet;Grupo_Productor;Semana_Zarpe;Nombre_Puerto_Arribo;Fecha_Arribo;Fecha_Zarpe;Mes_Zarpe;Tipo_Transporte;Cod_Naviera;Nombre_Naviera;Fecha_Packing;Fecha_Recepcion;CajasEquivalentes;Peso_Neto_Envase_Operacional;Peso_Bruto_Envase_Operacional;Kilos_Brutos_Envase_Operacional;Nombre_Transportista;Nombre_Provincia;Codigo_Comuna;Nombre_Comuna;Cod._Pa¡s_Nave;Nom._Pa¡s_Nave;Cod_Destino_;Nombre_Destino;Total_Kilos;_Numero_Proceso_;Peso_Real_Pallet;__Caja_Est__;Fecha_de_cosecha;Fecha_de_Recepci¢n;FOB_CAJA
11;1000;SHANGHAI;SM;SAM;;B1;BING_1;Prod.24;43797;SAN_ANTONIO;Recibidor13;COSCO_YANTIAN;CGMU517676-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;1;CAT_1;PL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;117;1;12-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;12-12-2019;16-12-2019;Diciembre;2;20;COSCO;30-11-2019;30-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;1000;SHANGHAI;5;383;0;1;29-11-2019;29-11-2019;38,67
11;996;SHENZHEN;SM;SAM;;B1;BING_1;Prod.24;43797;AEROPUERTO__C.A.M.B.;Recibidor16;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;48;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;89;4;02-12-2019;Diciembre;9;T;1;MA0304;NATS;49;AER_CHN;02-12-2019;02-12-2019;Diciembre;1;7;QATAR_AIRWAYS;27-11-2019;27-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;996;SHENZHEN;240;303;0;48;26-11-2019;26-11-2019;31,81
11;996;SHENZHEN;SM;SAM;;B1;BING_1;Prod.24;43797;AEROPUERTO__C.A.M.B.;Recibidor16;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;31;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;89;4;02-12-2019;Diciembre;9;T;1;MA0304;NATS;49;AER_CHN;02-12-2019;02-12-2019;Diciembre;1;7;QATAR_AIRWAYS;30-11-2019;30-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;996;SHENZHEN;155;383;0;31;29-11-2019;29-11-2019;31,81
11;1000;SHANGHAI;SM;SAM;;B1;BING_1;Prod.24;43790;AEROPUERTO__C.A.M.B.;Recibidor13;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;MSAG;1;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;88;1;01-12-2019;Diciembre;9;T;1;MA0304;NATS;48;AER_CHN;01-12-2019;01-12-2019;Diciembre;1;35;ATLAS;27-11-2019;27-11-2019;0;5;5,6;5,6;SITRANS;CURICO;70206;ROMERAL;CHI;CHINA;1000;SHANGHAI;5;300;0;1;26-11-2019;26-11-2019;34,19
11;1000;SHANGHAI;GA;GARNET;;B1;BING_1;Prod.4;43797;AEROPUERTO__C.A.M.B.;Recibidor13;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_2,5_KG;C3;D;C2,5;PR;25PRA;MSAG;1;CAT_1;PD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;88;1;01-12-2019;Diciembre;9;T;1;PL0151;NATS;48;AER_CHN;01-12-2019;01-12-2019;Diciembre;1;35;ATLAS;28-11-2019;28-11-2019;0;2,5;2,9;2,9;SITRANS;CURICO;70201;CURICO;CHI;CHINA;1000;SHANGHAI;2,5;313;0;1;27-11-2019;27-11-2019;20,03
11;996;SHENZHEN;VA;VAN;;B1;BING_1;Prod.40;43790;VALPARAISO;Recibidor15;CHASTINE_MAERSK;SUDU_511781-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;85;CAT_1;JL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;51;8;29-11-2019;Noviembre;2;C;1;MA0304;NATS;49;AER_CHN;29-11-2019;02-12-2019;Noviembre;2;29;HAMBURG_SšD;27-11-2019;27-11-2019;0;5;5,6;5,6;PARTICULAR;COLCHAGUA;60301;CHPICA;CHI;CHINA;996;SHENZHEN;425;300;0;85;26-11-2019;26-11-2019;31,31
11;996;SHENZHEN;VA;VAN;;B1;BING_1;Prod.19;43801;SAN_ANTONIO;Recibidor15;SOROE_MAERSK;MNBU_029814-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;3;CAT_1;XLL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;137;8;14-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;14-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;02-12-2019;02-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;15;415;0;3;30-11-2019;30-11-2019;23,82
11;996;SHENZHEN;VA;VAN;;B1;BING_1;Prod.54;43801;SAN_ANTONIO;Recibidor15;SOROE_MAERSK;MNBU_029814-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;16;CAT_1;XLL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;137;8;14-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;14-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;02-12-2019;02-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;80;415;0;16;30-11-2019;30-11-2019;23,82
11;1000;SHANGHAI;VA;VAN;;B1;BING_1;Prod.4;43799;SAN_ANTONIO;Recibidor13;KURE;OERU_408214-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;1;CAT_1;JL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;73;1;05-12-2019;Diciembre;1;C;1;MA0304;NATS;49;AER_CHN;05-12-2019;08-12-2019;Diciembre;2;20;COSCO;30-11-2019;30-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;1000;SHANGHAI;5;389;0;1;29-11-2019;29-11-2019;30,6
11;1000;SHANGHAI;SM;SAM;;B1;BING_1;Prod.24;43792;SAN_ANTONIO;Recibidor13;KURE;OERU_408214-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;MSAG;1;CAT_1;XLL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;73;1;05-12-2019;Diciembre;1;C;1;MA0304;NATS;49;AER_CHN;05-12-2019;08-12-2019;Diciembre;2;20;COSCO;27-11-2019;27-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;1000;SHANGHAI;5;300;0;1;26-11-2019;26-11-2019;27,43
11;1000;SHANGHAI;VA;VAN;;B1;BING_1;Prod.9;43801;SAN_ANTONIO;Recibidor13;KURE;OERU407477-8;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;20;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;74;1;05-12-2019;Diciembre;1;C;1;MA0304;NATS;49;AER_CHN;05-12-2019;08-12-2019;Diciembre;2;20;COSCO;02-12-2019;02-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;1000;SHANGHAI;100;415;0;20;30-11-2019;30-11-2019;25,77
11;996;SHENZHEN;GA;GARNET;;B1;BING_1;Prod.2;43799;AEROPUERTO__C.A.M.B.;Recibidor16;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_2,5_KG;C3;D;C2,5;PR;25PRA;0INF;17;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;90;4;02-12-2019;Diciembre;9;T;1;PL0151;NATS;49;AER_CHN;02-12-2019;02-12-2019;Diciembre;1;6;KALITA_AIR;30-11-2019;30-11-2019;0;2,5;2,9;2,9;PARTICULAR;CURICO;70208;TENO;CHI;CHINA;996;SHENZHEN;42,5;389;0;9;29-11-2019;29-11-2019;18,31
11;1000;SHANGHAI;SM;SAM;;B1;BING_1;Prod.24;43797;SAN_ANTONIO;Recibidor13;KURE;OERU_408171-4;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;14;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;73;1;05-12-2019;Diciembre;1;C;1;MA0304;NATS;49;AER_CHN;05-12-2019;08-12-2019;Diciembre;2;20;COSCO;28-11-2019;28-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;1000;SHANGHAI;70;322;0;14;28-11-2019;28-11-2019;26,18
11;996;SHENZHEN;VA;VAN;;B1;BING_1;Prod.54;43799;VALPARAISO;Recibidor15;COYHAIQUE_;TLLU_103981-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;3;CAT_1;PD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;139;8;15-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;14-12-2019;19-12-2019;Diciembre;2;24;ONE;07-12-2019;07-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;15;583;0;3;06-12-2019;06-12-2019;52,68
11;996;SHENZHEN;VA;VAN;;B1;BING_1;Prod.9;43811;VALPARAISO;Recibidor15;COYHAIQUE_;SZLU9526560;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;1;CAT_1;SPD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;149;8;15-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;15-12-2019;19-12-2019;Diciembre;2;28;EVERGREEN;02-12-2019;02-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;996;SHENZHEN;5;417;0;1;30-11-2019;30-11-2019;0
11;1074;ZHENGHZOU_AIRPORT;VA;VAN;;B1;BING_1;Prod.49;43802;AEROPUERTO__C.A.M.B.;Recibidor14;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRA;MSAG;1;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;110;3;08-12-2019;Diciembre;9;T;1;PL0151;NATS;49;AER_CHN;08-12-2019;08-12-2019;Diciembre;1;37;NATIONAL_AIRLINES;05-12-2019;05-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70208;TENO;CHI;CHINA;1074;ZHENGHZOU_AIRPORT;5;504;0;1;04-12-2019;04-12-2019;41,75
11;1000;SHANGHAI;VA;VAN;;B1;BING_1;Prod.9;43801;SAN_ANTONIO;Recibidor13;CSCL_EAST_CHINA_SEA;OERU_480091-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;MSAG;1;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;180;1;19-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;18-12-2019;22-12-2019;Diciembre;2;20;COSCO;02-12-2019;02-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;1000;SHANGHAI;5;415;0;1;30-11-2019;30-11-2019;35,94
11;1053;ROTTERDAM;VA;VAN;;B1;BING_1;Prod.54;43805;SAN_ANTONIO;Recibidor2;GUAYAQUIL_EXPRESS;HLBU932308-2;;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;30;CAT_1;XLD;C;ESP;ESPA¥A;ESP;ESPA¥A;CONDOR;O;154;11;16-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_NLD;16-12-2019;16-12-2019;Diciembre;2;30;HAPAG-LLOYD;06-12-2019;06-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;7009;ESPA¥A;1053;ROTTERDAM;150;539;0;30;05-12-2019;05-12-2019;0
11;996;SHENZHEN;VA;VAN;;B1;BING_1;Prod.20;43811;VALPARAISO;Recibidor16;CISNES_;TLLU1112779;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;1;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;206;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;14-12-2019;14-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70208;TENO;CHI;CHINA;996;SHENZHEN;5;874;0;1;12-12-2019;12-12-2019;0
11;1000;SHANGHAI;VA;VAN;;B1;BING_1;Prod.54;43808;SAN_ANTONIO;Recibidor13;COSCO_YANTIAN;CGMU523766-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;63;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;116;1;12-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;12-12-2019;16-12-2019;Diciembre;2;20;COSCO;09-12-2019;09-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;1000;SHANGHAI;315;633;0;63;08-12-2019;08-12-2019;28,51
11;1000;SHANGHAI;VA;VAN;;B1;BING_1;Prod.20;43812;SAN_ANTONIO;Recibidor13;CSCL_EAST_CHINA_SEA;BMOU_927233-6;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;3;CAT_1;SJL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;191;1;21-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;20-12-2019;22-12-2019;Diciembre;2;20;COSCO;14-12-2019;14-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70208;TENO;CHI;CHINA;1000;SHANGHAI;15;874;0;3;12-12-2019;12-12-2019;22,64
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.8;43822;VALPARAISO;Recibidor16;CISNES_;IKSU_251893-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;6;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;214;4;23-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;23-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;22-12-2019;22-12-2019;0;5;5,6;5,6;PARTICULAR;LINARES;70303;LONGAVI;CHI;CHINA;996;SHENZHEN;30;1,143;0;6;19-12-2019;19-12-2019;28,43
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.1;43823;SAN_ANTONIO;Recibidor17;MAERSK_STEPNICA;MNBU_317208-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;61;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;220;40;27-12-2019;Diciembre;1;C;1;MA0304;NATS;1;AER_CHN;27-12-2019;30-12-2019;Diciembre;2;29;HAMBURG_SšD;23-12-2019;23-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;996;SHENZHEN;305;1,192;0;61;21-12-2019;21-12-2019;17,82
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.1;43823;VALPARAISO;Recibidor17;CORCOVADO_;TTNU815681-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;84;CAT_1;PDD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;232;40;28-12-2019;Diciembre;2;C;1;MA0304;NATS;1;AER_CHN;28-12-2019;30-12-2019;Diciembre;2;24;ONE;23-12-2019;23-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;996;SHENZHEN;420;1,192;0;84;21-12-2019;21-12-2019;0
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.1;43823;VALPARAISO;Recibidor17;CORCOVADO_;CXRU_161904-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;20;CAT_1;LD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;232;40;28-12-2019;Diciembre;2;C;1;MA0304;NATS;1;AER_CHN;28-12-2019;30-12-2019;Diciembre;2;24;ONE;23-12-2019;23-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;996;SHENZHEN;100;1,19;0;20;20-12-2019;20-12-2019;7,96
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.20;43821;VALPARAISO;Recibidor17;VALUE_;EMCU5439863;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;1;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;234;40;29-12-2019;Diciembre;2;C;1;MA0304;NATS;1;AER_CHN;28-12-2019;31-12-2019;Diciembre;2;28;EVERGREEN;23-12-2019;23-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70208;TENO;CHI;CHINA;996;SHENZHEN;5;1,19;0;1;20-12-2019;20-12-2019;0
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.42;43823;VALPARAISO;Recibidor17;VALUE_;EMCU_543316-6;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;34;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;234;40;29-12-2019;Diciembre;2;C;1;MA0304;NATS;1;AER_CHN;28-12-2019;31-12-2019;Diciembre;2;28;EVERGREEN;23-12-2019;23-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;170;1,19;0;34;20-12-2019;20-12-2019;14,5
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.45;43818;VALPARAISO;Recibidor17;VALUE_;EMCU_533767-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;MPR;22MPRM;0INF;19;CAT_1;SPD;C;CHI;CHINA;CHI;CHINA;MASTER_PAVO_REAL;O;234;40;30-12-2019;Diciembre;2;C;1;MA0304;NATS;1;AER_CHN;28-12-2019;31-12-2019;Diciembre;2;28;EVERGREEN;20-12-2019;20-12-2019;0;5;5,7;5,7;PARTICULAR;CURICO;70204;MOLINA;CHI;CHINA;996;SHENZHEN;95;1,071;0;19;16-12-2019;16-12-2019;0
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.49;43819;VALPARAISO;Recibidor17;VALUE_;CGMU_540419-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;62;CAT_1;SJL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;234;40;30-12-2019;Diciembre;2;C;1;MA0304;NATS;1;AER_CHN;28-12-2019;31-12-2019;Diciembre;2;28;EVERGREEN;19-12-2019;19-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70208;TENO;CHI;CHINA;996;SHENZHEN;310;1,063;0;62;18-12-2019;18-12-2019;0
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.1;43823;VALPARAISO;Recibidor17;VALUE_;CGMU_540419-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;3;CAT_1;JL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;234;40;30-12-2019;Diciembre;2;C;1;MA0304;NATS;1;AER_CHN;28-12-2019;31-12-2019;Diciembre;2;28;EVERGREEN;23-12-2019;23-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;996;SHENZHEN;15;1,19;0;3;20-12-2019;20-12-2019;0
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.14;43816;VALPARAISO;Recibidor17;VALUE_;CGMU_540419-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;MSAG;2;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;234;40;30-12-2019;Diciembre;2;C;1;MA0304;NATS;1;AER_CHN;28-12-2019;31-12-2019;Diciembre;2;28;EVERGREEN;16-12-2019;16-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70208;TENO;CHI;CHINA;996;SHENZHEN;10;958;0;2;14-12-2019;14-12-2019;0
11;996;SHENZHEN;SK;SKEENA;;SK;SKEENA;Prod.50;43833;VALPARAISO;Recibidor13;MOL_BEYOND;HLBU_912231-8;RIVERKING;Naves_Exportaci¢n;CAJA_PLASTICA_10_KG;C3;D;P10;S/E;10SEM;0INF;39;CAT_1;JCHD;C;CHI;CHINA;CHI;CHINA;SIN_ETIQUETA_;O;249;1;05-01-2020;Enero;2;C;1;PL0151;SEVE;2;AER_CHN;05-01-2020;08-01-2020;Enero;2;24;ONE;03-01-2020;03-01-2020;0;10;10,4;10,4;PARTICULAR;CACHAPOAL;60116;REQUINOA;CHI;CHINA;996;SHENZHEN;390;1,326;0;78;;;0
11;1000;SHANGHAI;SK;SKEENA;;SK;SKEENA;Prod.44;43814;SAN_ANTONIO;Recibidor13;CSCL_EAST_CHINA_SEA;OERU_480068-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;MSAG;4;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;187;1;19-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;19-12-2019;22-12-2019;Diciembre;2;20;COSCO;15-12-2019;15-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60102;COINCO;CHI;CHINA;1000;SHANGHAI;20;897;0;4;13-12-2019;13-12-2019;35,57
11;1000;SHANGHAI;SK;SKEENA;;SK;SKEENA;Prod.44;43814;SAN_ANTONIO;Recibidor13;CSCL_EAST_CHINA_SEA;SZLU_936733-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;GA;50GAM;0INF;184;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;GALLO;O;179;1;18-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;18-12-2019;22-12-2019;Diciembre;2;20;COSCO;15-12-2019;15-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60102;COINCO;CHI;CHINA;1000;SHANGHAI;920;897;0;184;13-12-2019;13-12-2019;25,61
11;1000;SHANGHAI;SK;SKEENA;;SK;SKEENA;Prod.8;43816;SAN_ANTONIO;Recibidor13;CSCL_EAST_CHINA_SEA;OERU_480091-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;3;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;180;1;19-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;18-12-2019;22-12-2019;Diciembre;2;20;COSCO;16-12-2019;16-12-2019;0;5;5,6;5,6;PARTICULAR;LINARES;70303;LONGAVI;CHI;CHINA;1000;SHANGHAI;15;958;0;3;14-12-2019;14-12-2019;38,26
11;1023;MADRID;SK;SKEENA;;SK;SKEENA;Prod.44;43814;AEROPUERTO__C.A.M.B.;Recibidor2;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_2,5_KG;C3;D;C2,5;PR;25PRA;0INF;240;CAT_1;SJD;C;ESP;ESPA¥A;ESP;ESPA¥A;PAVO_REAL;O;119;11;18-12-2019;Diciembre;9;P;1;PL0151;NATS;50;AER_ESP;11-12-2019;11-12-2019;Diciembre;1;8;IBERIA_LINEAS_AEREAS_DE_ESPA¥A;15-12-2019;15-12-2019;0;2,5;2,9;2,9;PARTICULAR;CACHAPOAL;60102;COINCO;7009;ESPA¥A;1023;MADRID;600;897;0;120;13-12-2019;13-12-2019;25,02
11;1000;SHANGHAI;SK;SKEENA;;SK;SKEENA;Prod.44;43814;SAN_ANTONIO;Recibidor13;CSCL_EAST_CHINA_SEA;CGMU690417-9;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_10_KG;C3;D;C10;NA;10NAM;0INF;120;CAT2;JCHD;C;CHI;CHINA;CHI;CHINA;NATURE;O;169;1;18-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;18-12-2019;22-12-2019;Diciembre;2;26;APL;15-12-2019;15-12-2019;0;10;10,4;10,4;PARTICULAR;CACHAPOAL;60102;COINCO;CHI;CHINA;1000;SHANGHAI;1200;901;0;240;14-12-2019;14-12-2019;43
11;1000;SHANGHAI;SK;SKEENA;;SK;SKEENA;Prod.44;43813;SAN_ANTONIO;Recibidor13;CSCL_EAST_CHINA_SEA;CGMU690417-9;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_10_KG;C3;D;C10;NA;10NAM;MSAG;2;CAT2;JCHD;C;CHI;CHINA;CHI;CHINA;NATURE;O;169;1;18-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;18-12-2019;22-12-2019;Diciembre;2;26;APL;15-12-2019;15-12-2019;0;10;10,4;10,4;PARTICULAR;CACHAPOAL;60102;COINCO;CHI;CHINA;1000;SHANGHAI;20;897;0;4;13-12-2019;13-12-2019;43
11;1000;SHANGHAI;SK;SKEENA;;SK;SKEENA;Prod.44;43814;SAN_ANTONIO;Recibidor13;CSCL_EAST_CHINA_SEA;CGMU_690451-7;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;184;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;158;1;18-12-2019;Diciembre;1;C;1;MA0304;NATS;51;AER_CHN;17-12-2019;22-12-2019;Diciembre;2;26;APL;15-12-2019;15-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60102;COINCO;CHI;CHINA;1000;SHANGHAI;920;897;0;184;13-12-2019;13-12-2019;40,49
